timestamp,timestamp,open,high,low,close,volume,turnover
2020-04-09 08:00:00,1586419200000,7325.5,7344.0,7151.0,7153.5,16411.049,117396439.0215
2020-04-09 12:00:00,1586433600000,7153.5,7332.5,7150.0,7285.5,7.067,51486.6285
2020-04-09 16:00:00,1586448000000,7285.5,7296.5,7249.5,7259.0,111.859,811984.481
2020-04-09 20:00:00,1586462400000,7259.0,7300.0,7243.5,7299.0,1.608,11736.792
2020-04-10 00:00:00,1586476800000,7299.0,7299.0,7224.5,7236.5,1.283,9284.4295
2020-04-10 04:00:00,1586491200000,7236.5,7236.5,6882.5,6924.0,11018.855,76294552.02
2020-04-10 08:00:00,1586505600000,6924.0,6950.0,6874.0,6901.0,3501.427,24163347.727
2020-04-10 12:00:00,1586520000000,6901.0,6925.0,6756.0,6767.0,5215.095,35290547.865
2020-04-10 16:00:00,1586534400000,6767.0,6945.0,6763.5,6897.0,2800.108,19312344.876
2020-04-10 20:00:00,1586548800000,6897.0,6928.0,6822.0,6861.0,3710.544,25458042.384
2020-04-11 00:00:00,1586563200000,6861.0,6917.0,6838.0,6906.0,4303.868,29722512.408
2020-04-11 04:00:00,1586577600000,6906.0,6937.0,6861.5,6873.0,4243.643,29166558.339
2020-04-11 08:00:00,1586592000000,6873.0,6892.0,6840.0,6875.0,2455.528,16881755.0
2020-04-11 12:00:00,1586606400000,6875.0,6885.0,6808.0,6831.0,3490.879,23846194.449
2020-04-11 16:00:00,1586620800000,6831.0,6855.0,6777.0,6789.0,3566.789,24214930.521
2020-04-11 20:00:00,1586635200000,6789.0,6880.0,6761.0,6874.0,3851.338,26474097.412
2020-04-12 00:00:00,1586649600000,6874.0,6899.0,6794.5,6807.0,4366.944,29725787.808
2020-04-12 04:00:00,1586664000000,6807.0,6839.0,6780.0,6825.0,5072.428,34619321.1
2020-04-12 08:00:00,1586678400000,6825.0,6869.0,6822.0,6845.0,4227.265,28935628.925
2020-04-12 12:00:00,1586692800000,6845.0,7007.0,6845.0,7007.0,4709.861,33001996.027
2020-04-12 16:00:00,1586707200000,7007.0,7168.0,7007.0,7108.0,3096.03,22006581.24
2020-04-12 20:00:00,1586721600000,7108.0,7148.0,6887.0,6895.0,4790.038,33027312.01
2020-04-13 00:00:00,1586736000000,6895.0,6895.0,6580.5,6671.0,4207.759,28069960.289
2020-04-13 04:00:00,1586750400000,6671.0,6729.0,6640.0,6693.0,4087.343,27356586.699
2020-04-13 08:00:00,1586764800000,6693.0,6820.0,6657.0,6791.0,4117.333,27960808.403
2020-04-13 12:00:00,1586779200000,6791.0,6794.0,6615.0,6762.0,2485.612,16807708.344
2020-04-13 16:00:00,1586793600000,6762.0,6796.0,6727.0,6775.0,2294.525,15545406.875
2020-04-13 20:00:00,1586808000000,6775.0,6875.0,6772.0,6837.0,2104.343,14387393.091
2020-04-14 00:00:00,1586822400000,6837.0,6890.0,6801.0,6875.0,1977.281,13593806.875
2020-04-14 04:00:00,1586836800000,6875.0,6910.0,6816.0,6821.0,1494.579,10194523.359
2020-04-14 08:00:00,1586851200000,6821.0,6864.0,6761.0,6821.0,2578.538,17588207.698
2020-04-14 12:00:00,1586865600000,6821.0,6943.0,6795.0,6900.0,2060.333,14216297.7
2020-04-14 16:00:00,1586880000000,6900.0,6959.0,6858.0,6913.0,2135.116,14760056.908
2020-04-14 20:00:00,1586894400000,6913.0,6917.0,6833.0,6858.0,1767.456,12121213.248
2020-04-15 00:00:00,1586908800000,6858.0,6905.0,6808.0,6899.0,1819.035,12549522.465
2020-04-15 04:00:00,1586923200000,6899.0,6919.0,6859.0,6860.0,2047.356,14044862.16
2020-04-15 08:00:00,1586937600000,6860.0,6872.0,6739.0,6776.0,2144.108,14528475.808
2020-04-15 12:00:00,1586952000000,6776.0,6776.0,6689.0,6696.0,2051.121,13734306.216
2020-04-15 16:00:00,1586966400000,6696.0,6763.0,6688.0,6726.0,2433.734,16369294.884
2020-04-15 20:00:00,1586980800000,6726.0,6754.5,6607.0,6619.0,1937.621,12825113.399
2020-04-16 00:00:00,1586995200000,6619.0,6659.0,6481.0,6643.5,3010.094,19997559.489
2020-04-16 04:00:00,1587009600000,6643.5,6970.0,6623.5,6882.0,3796.762,26129316.084
2020-04-16 08:00:00,1587024000000,6882.0,7147.5,6869.5,7015.0,5894.934,41352962.01
2020-04-16 12:00:00,1587038400000,7015.0,7077.5,6946.5,7040.0,2443.23,17200339.2
2020-04-16 16:00:00,1587052800000,7040.0,7077.0,6954.0,7063.0,3333.397,23543783.011
2020-04-16 20:00:00,1587067200000,7063.0,7182.5,6968.5,7090.0,2997.897,21255089.73
2020-04-17 00:00:00,1587081600000,7090.0,7129.0,7022.0,7078.0,2258.471,15985457.738
2020-04-17 04:00:00,1587096000000,7078.0,7078.0,7018.0,7040.0,1697.015,11946985.6
2020-04-17 08:00:00,1587110400000,7040.0,7115.0,7023.0,7069.0,1971.922,13939516.618
2020-04-17 12:00:00,1587124800000,7069.0,7090.0,6993.5,7030.0,1473.68,10359970.4
2020-04-17 16:00:00,1587139200000,7030.0,7076.0,7019.0,7062.0,1188.048,8389994.976
2020-04-17 20:00:00,1587153600000,7062.0,7139.0,7023.0,7023.0,1890.822,13279242.906
2020-04-18 00:00:00,1587168000000,7023.0,7100.0,7023.0,7080.0,3839.249,27181882.92
2020-04-18 04:00:00,1587182400000,7080.0,7112.5,7075.0,7085.0,3721.022,26363440.87
2020-04-18 08:00:00,1587196800000,7085.0,7107.0,7049.0,7095.0,2668.87,18935632.65
2020-04-18 12:00:00,1587211200000,7095.0,7260.5,7080.0,7235.0,4806.938,34778196.43
2020-04-18 16:00:00,1587225600000,7235.0,7235.0,7157.0,7205.0,3618.114,26068511.37
2020-04-18 20:00:00,1587240000000,7205.0,7282.5,7193.0,7243.0,4147.699,30041783.857
2020-04-19 00:00:00,1587254400000,7243.0,7247.0,7184.0,7224.0,2101.551,15181604.424
2020-04-19 04:00:00,1587268800000,7224.0,7232.0,7098.0,7142.0,3096.748,22116974.216
2020-04-19 08:00:00,1587283200000,7142.0,7173.0,7120.0,7153.0,1784.28,12762954.84
2020-04-19 12:00:00,1587297600000,7153.0,7163.0,7045.5,7096.0,3260.51,23136578.96
2020-04-19 16:00:00,1587312000000,7096.0,7157.0,7081.0,7131.0,2734.174,19497394.794
2020-04-19 20:00:00,1587326400000,7131.0,7192.0,7112.5,7117.0,3421.169,24348459.773
2020-04-20 00:00:00,1587340800000,7117.0,7179.0,7084.0,7155.0,2369.179,16951475.745
2020-04-20 04:00:00,1587355200000,7155.0,7199.5,7150.0,7178.5,2863.552,20556008.032
2020-04-20 08:00:00,1587369600000,7178.5,7179.5,6956.0,6961.0,3210.838,22350643.318
2020-04-20 12:00:00,1587384000000,6961.0,7087.0,6911.0,7064.0,4022.798,28417045.072
2020-04-20 16:00:00,1587398400000,7064.0,7076.0,6764.0,6764.0,5530.282,37406827.448
2020-04-20 20:00:00,1587412800000,6764.0,6885.0,6764.0,6827.0,1115.685,7616781.495
2020-04-21 00:00:00,1587427200000,6827.0,6906.0,6809.0,6853.0,3604.263,24700014.339
2020-04-21 04:00:00,1587441600000,6853.0,6880.5,6827.0,6871.0,71.488,491194.048
2020-04-21 08:00:00,1587456000000,6871.0,6877.5,6779.0,6802.0,815.558,5547425.516
2020-04-21 12:00:00,1587470400000,6802.0,6863.0,6786.0,6830.0,903.234,6169088.22
2020-04-21 16:00:00,1587484800000,6830.0,6923.0,6830.0,6879.0,1043.403,7177569.237
2020-04-21 20:00:00,1587499200000,6879.0,6894.0,6837.5,6838.0,616.887,4218273.306
2020-04-22 00:00:00,1587513600000,6838.0,6877.0,6819.0,6859.0,435.298,2985708.982
2020-04-22 04:00:00,1587528000000,6859.0,6948.5,6850.0,6931.0,16.048,111228.688
2020-04-22 08:00:00,1587542400000,6931.0,6962.5,6922.0,6939.5,838.086,5815897.797
2020-04-22 12:00:00,1587556800000,6939.5,7109.0,6931.0,7095.0,252.903,1794346.785
2020-04-22 16:00:00,1587571200000,7095.0,7141.0,7076.5,7093.5,843.4,5982657.9
2020-04-22 20:00:00,1587585600000,7093.5,7115.0,7080.0,7109.0,0.279,1983.411
2020-04-23 00:00:00,1587600000000,7109.0,7169.5,7095.5,7125.0,120.965,861875.625
2020-04-23 04:00:00,1587614400000,7125.0,7125.0,7032.5,7047.0,485.608,3422079.576
2020-04-23 08:00:00,1587628800000,7047.0,7127.5,7045.0,7124.0,14.367,102350.508
2020-04-23 12:00:00,1587643200000,7124.0,7741.0,7122.5,7523.0,5458.818,41066687.814
2020-04-23 16:00:00,1587657600000,7523.0,7575.0,7484.5,7521.0,4501.003,33852043.563
2020-04-23 20:00:00,1587672000000,7521.0,7596.0,7444.0,7471.0,2184.28,16318755.88
2020-04-24 00:00:00,1587686400000,7471.0,7538.0,7462.0,7518.5,1199.229,9016403.2365
2020-04-24 04:00:00,1587700800000,7518.5,7567.0,7497.0,7567.0,354.868,2685286.156
2020-04-24 08:00:00,1587715200000,7567.0,7602.5,7498.5,7503.0,436.763,3277032.789
2020-04-24 12:00:00,1587729600000,7503.0,7520.0,7397.0,7520.0,170.542,1282475.84
2020-04-24 16:00:00,1587744000000,7520.0,7540.0,7481.5,7521.5,930.042,6995310.903
2020-04-24 20:00:00,1587758400000,7521.5,7532.0,7482.5,7493.0,11.607,86971.251
2020-04-25 00:00:00,1587772800000,7493.0,7516.5,7478.0,7516.5,11.681,87800.2365
2020-04-25 04:00:00,1587787200000,7516.5,7582.5,7512.5,7557.5,14.56,110037.2
2020-04-25 08:00:00,1587801600000,7557.5,7598.5,7532.5,7538.5,149.982,1130639.307
2020-04-25 12:00:00,1587816000000,7538.5,7712.5,7516.5,7525.5,3098.873,23320568.7615
2020-04-25 16:00:00,1587830400000,7525.5,7557.5,7472.5,7539.5,1306.098,9847325.871
2020-04-25 20:00:00,1587844800000,7539.5,7551.5,7496.0,7534.5,8.606,64841.907
2020-04-26 00:00:00,1587859200000,7534.5,7570.5,7534.5,7557.5,11.71,88498.325
2020-04-26 04:00:00,1587873600000,7557.5,7557.5,7521.0,7544.5,561.295,4234690.1275
2020-04-26 08:00:00,1587888000000,7544.5,7671.5,7526.0,7660.5,11040.444,84575321.262
2020-04-26 12:00:00,1587902400000,7660.5,7699.0,7495.0,7547.5,15743.951,118827470.1725
2020-04-26 16:00:00,1587916800000,7547.5,7653.0,7537.0,7647.0,14527.147,111089093.109
2020-04-26 20:00:00,1587931200000,7647.0,7694.5,7581.0,7694.0,15095.414,116144115.316
2020-04-27 00:00:00,1587945600000,7694.0,7791.5,7651.0,7733.5,16961.166,131169177.261
2020-04-27 04:00:00,1587960000000,7733.5,7747.0,7631.0,7695.0,13843.824,106528225.68
2020-04-27 08:00:00,1587974400000,7695.0,7737.5,7665.0,7713.5,827.163,6380321.8005
2020-04-27 12:00:00,1587988800000,7713.5,7723.5,7626.5,7678.5,1003.277,7703662.4445
2020-04-27 16:00:00,1588003200000,7678.5,7720.5,7642.5,7700.0,995.507,7665403.9
2020-04-27 20:00:00,1588017600000,7700.0,7778.0,7683.5,7772.5,1373.207,10673251.4075
2020-04-28 00:00:00,1588032000000,7772.5,7779.5,7669.5,7702.0,1170.595,9015922.69
2020-04-28 04:00:00,1588046400000,7702.0,7800.0,7661.5,7706.0,2892.628,22290591.368
2020-04-28 08:00:00,1588060800000,7706.0,7752.0,7682.0,7729.0,1744.573,13483804.717
2020-04-28 12:00:00,1588075200000,7729.0,7762.5,7668.0,7716.5,1266.428,9772391.662
2020-04-28 16:00:00,1588089600000,7716.5,7745.5,7706.5,7716.0,1081.859,8347624.044
2020-04-28 20:00:00,1588104000000,7716.0,7767.0,7704.5,7739.5,1459.163,11293192.0385
2020-04-29 00:00:00,1588118400000,7739.5,7850.0,7713.5,7814.5,1406.132,10988218.514
2020-04-29 04:00:00,1588132800000,7814.5,7965.5,7806.0,7940.5,1643.812,13052689.186
2020-04-29 08:00:00,1588147200000,7940.5,8171.0,7930.5,8128.0,2610.381,21217176.768
2020-04-29 12:00:00,1588161600000,8128.0,8384.0,8125.0,8357.5,2055.403,17178030.5725
2020-04-29 16:00:00,1588176000000,8357.5,9633.5,8332.0,8720.0,1820.631,15875902.32
2020-04-29 20:00:00,1588190400000,8720.0,8929.0,8688.0,8778.5,1277.118,11211180.363
2020-04-30 00:00:00,1588204800000,8778.5,9293.5,8709.5,9293.0,1291.851,12005171.343
2020-04-30 04:00:00,1588219200000,9293.0,9455.5,9024.5,9178.0,1295.312,11888373.536
2020-04-30 08:00:00,1588233600000,9178.0,9222.5,8551.5,8840.5,1286.588,11374081.214
2020-04-30 12:00:00,1588248000000,8840.5,8912.0,8700.5,8780.0,1341.876,11781671.28
2020-04-30 16:00:00,1588262400000,8780.0,8853.0,8405.0,8840.0,1299.822,11490426.48
2020-04-30 20:00:00,1588276800000,8840.0,8879.0,8589.0,8626.0,1358.71,11720232.46
2020-05-01 00:00:00,1588291200000,8626.0,8760.5,8618.5,8671.5,1297.406,11250456.129
2020-05-01 04:00:00,1588305600000,8671.5,8835.0,8671.5,8764.5,1240.367,10871196.5715
2020-05-01 08:00:00,1588320000000,8764.5,9057.5,8746.0,8988.5,1489.383,13387319.0955
2020-05-01 12:00:00,1588334400000,8988.5,9019.5,8724.0,8728.0,1345.99,11747800.72
2020-05-01 16:00:00,1588348800000,8728.0,8779.5,8660.0,8729.0,1406.841,12280315.089
2020-05-01 20:00:00,1588363200000,8729.0,8892.5,8672.5,8822.0,1425.532,12576043.304
2020-05-02 00:00:00,1588377600000,8822.0,8856.5,8754.5,8835.5,1272.651,11244507.9105
2020-05-02 04:00:00,1588392000000,8835.5,8853.5,8785.0,8800.0,1250.42,11003696.0
2020-05-02 04:00:00,1588392000000,8835.5,8853.5,8785.0,8800.0,1250.42,11003696.0
2020-05-02 08:00:00,1588406400000,8800.0,8887.0,8770.5,8835.5,1301.203,11496779.1065
2020-05-02 12:00:00,1588420800000,8835.5,8964.0,8835.5,8937.5,1276.299,11406922.3125
2020-05-02 16:00:00,1588435200000,8937.5,9011.0,8817.0,8878.5,1267.108,11250018.378
2020-05-02 20:00:00,1588449600000,8878.5,8983.0,8862.0,8972.0,1238.784,11114370.048
2020-05-03 00:00:00,1588464000000,8972.0,9192.5,8938.5,9135.0,1363.796,12458276.46
2020-05-03 04:00:00,1588478400000,9135.0,9151.0,8932.0,8991.5,1256.16,11294762.64
2020-05-03 08:00:00,1588492800000,8991.5,9139.0,8972.0,9044.5,1246.852,11277152.914
2020-05-03 12:00:00,1588507200000,9044.5,9068.5,8722.5,8813.5,1335.409,11769627.2215
2020-05-03 16:00:00,1588521600000,8813.5,8905.0,8783.0,8871.5,1273.233,11295486.5595
2020-05-03 20:00:00,1588536000000,8871.5,8954.5,8794.5,8893.5,1266.856,11266783.836
2020-05-04 00:00:00,1588550400000,8893.5,8936.0,8638.5,8730.5,1249.214,10906262.827
2020-05-04 04:00:00,1588564800000,8730.5,8740.0,8525.5,8650.5,1327.682,11485113.141
2020-05-04 08:00:00,1588579200000,8650.5,8715.5,8598.0,8674.0,1518.823,13174270.702
2020-05-04 12:00:00,1588593600000,8674.0,8852.5,8649.0,8845.5,1271.895,11250547.2225
2020-05-04 16:00:00,1588608000000,8845.5,8883.5,8746.0,8832.0,1220.285,10777557.12
2020-05-04 20:00:00,1588622400000,8832.0,8950.5,8827.5,8870.5,1287.06,11416865.73
2020-05-05 00:00:00,1588636800000,8870.5,8926.0,8818.5,8854.5,1344.059,11900970.4155
2020-05-05 04:00:00,1588651200000,8854.5,9104.5,8851.0,9012.0,1309.888,11804710.656
2020-05-05 08:00:00,1588665600000,9012.0,9066.5,8770.5,8847.0,1307.241,11565161.127
2020-05-05 12:00:00,1588680000000,8847.0,8950.5,8814.0,8844.5,1234.422,10917845.379
2020-05-05 16:00:00,1588694400000,8844.5,8930.5,8822.5,8908.5,1286.365,11459582.6025
2020-05-05 20:00:00,1588708800000,8908.5,9041.5,8900.5,9021.5,1260.213,11369011.5795
2020-05-06 00:00:00,1588723200000,9021.5,9069.5,8915.5,8979.0,1283.454,11524133.466
2020-05-06 04:00:00,1588737600000,8979.0,9048.0,8964.5,9020.0,1253.473,11306326.46
2020-05-06 08:00:00,1588752000000,9020.0,9345.0,9002.5,9314.0,1342.317,12502340.538
2020-05-06 12:00:00,1588766400000,9314.0,9374.5,9127.5,9273.0,1294.735,12006077.655
2020-05-06 16:00:00,1588780800000,9273.0,9316.5,9204.5,9242.5,1284.863,11875346.2775
2020-05-06 20:00:00,1588795200000,9242.5,9390.5,9093.0,9147.5,1308.557,11970025.1575
2020-05-07 00:00:00,1588809600000,9147.5,9370.5,9034.0,9293.0,1220.805,11344940.865
2020-05-07 04:00:00,1588824000000,9293.0,9315.5,9233.0,9308.5,1289.853,12006596.6505
2020-05-07 08:00:00,1588838400000,9308.5,9338.5,9256.0,9280.5,1326.107,12306936.0135
2020-05-07 12:00:00,1588852800000,9280.5,9589.5,9263.0,9510.5,1318.439,12539014.1095
2020-05-07 16:00:00,1588867200000,9510.5,9955.5,9508.0,9863.0,1665.781,16429598.003
2020-05-07 20:00:00,1588881600000,9863.0,10052.5,9735.5,9984.5,1324.201,13221484.8845
2020-05-08 00:00:00,1588896000000,9984.5,10030.5,9832.5,9930.0,1258.614,12498037.02
2020-05-08 04:00:00,1588910400000,9930.0,9932.0,9718.5,9811.0,1307.415,12827048.565
2020-05-08 08:00:00,1588924800000,9811.0,9955.0,9810.5,9895.0,1285.152,12716579.04
2020-05-08 12:00:00,1588939200000,9895.0,10004.0,9788.0,9937.0,1290.169,12820409.353
2020-05-08 16:00:00,1588953600000,9937.0,9992.5,9867.5,9947.5,1305.18,12983278.05
2020-05-08 20:00:00,1588968000000,9947.5,9998.0,9782.5,9804.5,1510.045,14805236.2025
2020-05-09 00:00:00,1588982400000,9804.5,9911.0,9737.0,9863.0,1462.175,14421432.025
2020-05-09 04:00:00,1588996800000,9863.0,9876.5,9575.0,9602.5,1357.491,13035307.3275
2020-05-09 08:00:00,1589011200000,9602.5,9717.5,9526.5,9634.5,1586.347,15283660.1715
2020-05-09 12:00:00,1589025600000,9634.5,9718.5,9610.0,9689.0,1424.08,13797911.12
2020-05-09 16:00:00,1589040000000,9689.0,9791.0,9675.0,9744.0,1360.967,13261262.448
2020-05-09 20:00:00,1589054400000,9744.0,9770.5,9526.5,9549.5,1486.831,14198492.6345
2020-05-10 00:00:00,1589068800000,9549.5,9565.0,8156.5,8628.0,1469.087,12675282.636
2020-05-10 04:00:00,1589083200000,8628.0,8833.0,8478.0,8812.5,1487.361,13107368.8125
2020-05-10 08:00:00,1589097600000,8812.5,8897.0,8674.5,8738.0,1368.771,11960320.998
2020-05-10 12:00:00,1589112000000,8738.0,8814.5,8581.0,8649.5,1464.3,12665462.85
2020-05-10 16:00:00,1589126400000,8649.5,8685.0,8266.5,8510.5,1458.715,12414394.0075
2020-05-10 20:00:00,1589140800000,8510.5,8835.0,8503.5,8729.0,1389.571,12129565.259
2020-05-11 00:00:00,1589155200000,8729.0,8802.5,8665.5,8698.0,1385.88,12054384.24
2020-05-11 04:00:00,1589169600000,8698.0,8728.5,8617.5,8664.0,1664.842,14424191.088
2020-05-11 08:00:00,1589184000000,8664.0,8983.5,8483.5,8920.0,1241.567,11074777.64
2020-05-11 12:00:00,1589198400000,8920.0,9152.0,8767.0,8879.5,1355.094,12032557.173
2020-05-11 16:00:00,1589212800000,8879.5,8922.5,8205.0,8744.0,1533.664,13410358.016
2020-05-11 20:00:00,1589227200000,8744.0,8789.0,8476.0,8561.0,1204.598,10312563.478
2020-05-12 00:00:00,1589241600000,8561.0,8738.5,8535.0,8716.0,1406.472,12258809.952
2020-05-12 04:00:00,1589256000000,8716.0,8779.5,8618.5,8655.5,1309.662,11335779.441
2020-05-12 08:00:00,1589270400000,8655.5,8828.5,8637.0,8801.5,1796.371,15810759.3565
2020-05-12 12:00:00,1589284800000,8801.5,8937.0,8662.0,8867.5,2041.105,18099498.5875
2020-05-12 16:00:00,1589299200000,8867.5,8974.0,8786.0,8791.5,1384.775,12174249.4125
2020-05-12 20:00:00,1589313600000,8791.5,8850.5,8735.0,8811.5,1344.239,11844761.9485
2020-05-13 00:00:00,1589328000000,8811.5,8971.5,8793.5,8911.0,1530.956,13642348.916
2020-05-13 04:00:00,1589342400000,8911.0,8940.5,8860.0,8869.5,1350.893,11981745.4635
2020-05-13 08:00:00,1589356800000,8869.5,9046.5,8831.5,9034.0,1791.817,16187274.778
2020-05-13 12:00:00,1589371200000,9034.0,9178.5,8999.5,9137.5,1319.017,12052517.8375
2020-05-13 16:00:00,1589385600000,9137.5,9165.5,9053.5,9152.0,1540.485,14098518.72
2020-05-13 20:00:00,1589400000000,9152.0,9396.5,9139.0,9308.0,1693.631,15764317.348
2020-05-14 00:00:00,1589414400000,9308.0,9384.5,9258.5,9353.5,1281.975,11990953.1625
2020-05-14 04:00:00,1589428800000,9353.5,9546.0,9269.0,9509.0,1697.634,16142801.706
2020-05-14 08:00:00,1589443200000,9509.0,9939.5,9478.5,9686.5,2109.075,20429554.9875
2020-05-14 12:00:00,1589457600000,9686.5,9760.0,9546.5,9750.0,1494.114,14567611.5
2020-05-14 16:00:00,1589472000000,9750.0,9783.0,9581.0,9662.0,1220.86,11795949.32
2020-05-14 20:00:00,1589486400000,9662.0,9876.5,9607.5,9792.5,1313.82,12865582.35
2020-05-15 00:00:00,1589500800000,9792.5,9845.0,9268.0,9479.0,1174.168,11129938.472
2020-05-15 04:00:00,1589515200000,9479.0,9724.0,9374.0,9675.0,1188.03,11494190.25
